Id,SalePrice
2658,128377.58853088765
2718,165421.78217671782
2414,194235.2855722054
1989,121471.68466808484
625,176593.41730731927
333,109664.77155636692
1327,120778.05833026495
858,134336.31123891356
95,192203.34013162833
1568,169134.93099836865
2482,156100.3365556891
1364,125546.05559279428
2584,156691.92931685003
818,296343.1048033761
2673,165703.31166446678
2089,136875.84679066422
1297,172514.67157361217
790,122642.78928884181
2616,200302.39415180954
720,191576.38220750887
222,138728.69704969967
557,124870.57921389208
1148,191858.29703692647
2766,174760.39703501615
534,182177.7113319087
1452,113334.50993054608
630,152025.96710952377
2648,112996.96305299056
125,153611.62797573357
1904,87371.62290153805
1670,109270.05854923395
756,108150.81039819529
717,278585.02088154806
1032,159638.89442962583
852,200722.9258905403
1731,171147.50291384774
2639,133904.52119168828
2071,62313.32944037828
1267,107228.28409515052
1851,173060.92646331398
567,143837.25798309632
2439,206361.3876789061
1898,150167.02912026513
647,170967.73845026165
2256,216945.7566163683
979,120658.52260705268
1444,218331.24218670296
2485,116716.72381663613
157,129072.72799395668
88,131823.28583321298
2003,113653.14169848085
186,219582.93977884564
1425,258162.90227899802
2695,126533.69210547223
738,110584.00927351415
395,151971.31806875623
1353,146866.8921492827
1878,144709.73416230743
390,175499.34502220075
1456,240521.27076974313
1103,330033.4912423849
1387,126614.07891635911
2070,154446.08616160476
1199,167891.25247078523
2479,169582.6585561038
501,300152.7905477257
2362,106557.60610465822
1718,205617.82558802507
2188,84639.0084609207
1483,143117.30635284222
2557,92987.41319663169
437,340700.1871671532
2224,179321.02344605332
1628,162931.16252274113
397,126449.46620589733
587,194763.10400422645
2182,867649.2873031169
971,154634.64982920635
2611,148317.94379204634
1887,92104.18831098187
2399,372440.057847884
2148,203267.13777826508
304,115247.02208197356
1997,135342.23617291712
2817,129079.71238878803
1431,175799.1989611745
427,369057.61849041877
263,119071.25579166555
598,166824.57318865415
2895,193124.79145599497
687,154035.315957348
1822,127916.66768156443
2191,112175.46095854492
179,132371.8649606089
1009,199785.8149634842
2010,132788.33355715233
1991,140315.3340778527
1411,154609.63585925955
1721,235569.4398142346
1144,191698.0861696978
593,216309.82701384905
575,298172.80797417363
1249,168820.30597225123
1604,126439.78115184032
1064,564398.4357141862
1923,167203.78366756887
1988,106420.94300972676
2325,168227.61077893813
114,199701.6212335647
2700,162476.6188625249
217,143031.62540128583
343,173545.15608363313
386,231117.15501261654
2005,126893.33103993016
2908,137544.27183038899
1814,240304.13169023336
2446,597935.9896916314
208,151922.15411119556
1679,116857.22401315701
822,358724.103941107
6,196332.82901892922
1781,425877.07052708726
2397,261634.79070937517
2340,309496.454871024
1618,164926.72842094852
2843,131241.5809802306
1061,368967.98401666817
2786,121629.25873650599
1935,134888.86185144907
1341,108965.69824626014
521,273404.60794367606
2136,132113.19961427676
996,194399.67302392307
227,146786.1290446786
135,179006.14591162754
1167,168035.18126958353
294,260307.06314578082
1776,187069.07126876077
540,164248.97903323578
1717,202611.25503995316
2303,123926.23527215749
116,190258.834131379
127,123183.34618925457
1371,129311.59869550745
1014,180485.44481006637
1507,90985.48078104488
702,131436.9895610859
750,141010.278952014
261,136668.68946016335
1559,81996.83641509782
577,212488.39951321826
2812,198256.4792105223
2080,143667.56018759168
1368,110983.2161020638
2376,122479.5151127363
659,97233.55472771909
1235,128956.42229264206
332,98113.89331746522
1917,142356.02677069197
2094,234333.31835061702
1460,270968.1471705794
1471,217698.4977632598
1509,123649.20374988577
1922,135845.53015582077
433,565089.8713253073
460,255145.07828591164
1116,250119.90040371192
1137,167535.18418170454
53,166643.11735993077
2354,254339.65665937465
1475,185064.66761202074
1761,606661.6495838127
842,133777.97230663506
2739,182939.5278795622
2509,147612.49370295272
1007,200755.51913877012
2610,173794.1440512062
1952,85152.97077769769
2719,172064.08606529442
2921,103782.87077917642
