Id,SalePrice
2658,133189.19635202806
2718,169082.32408327443
2414,193901.0342960703
1989,120082.5377423742
625,173866.2436560426
333,111181.69478337673
1327,120551.27295277969
858,134625.55083368937
95,194160.79505613528
1568,167532.17404918262
2482,156675.93103039585
1364,127033.09803348413
2584,155784.67153711137
818,312249.6011687389
2673,165286.57485916937
2089,136835.21243961813
1297,170182.59854852472
790,122453.60208277864
2616,195987.5147653457
720,190810.52789686449
222,140562.92275009688
557,126422.37197551808
1148,191872.2197046232
2766,174996.66164361822
534,174303.06485224148
1452,115110.02145334313
630,147248.04243006834
2648,114276.23803480595
125,148590.64627819898
1904,86839.41872993301
1670,110797.30730948184
756,107476.68877970218
717,272081.99239566346
1032,163198.9262687051
852,200346.41411083014
1731,170913.417066273
2639,135156.0371702084
2071,67403.5585592395
1267,105519.41896563304
1851,176631.9314776106
567,143518.53012116734
2439,206472.5342673057
1898,149116.9802276371
647,169415.91073188678
2256,217383.44698341412
979,123632.58383767359
1444,217780.9117643879
2485,117518.87067551259
157,130510.41417649022
88,132409.15973049548
2003,112177.57978053618
186,220793.28960595955
1425,257584.223097583
2695,126368.74894623781
738,105915.03903948548
395,153022.07289655818
1353,149776.8047954496
1878,146501.1653771082
390,171193.6436478417
1456,238886.07749673462
1103,328895.1657688165
1387,128018.79308085065
2070,153230.23848086342
1199,169624.36497467823
2479,170258.16843923993
501,305583.0021137402
2362,106488.31355754785
1718,199566.3036537004
2188,84854.266961295
1483,139614.5789543101
2557,92206.51891184185
437,342243.8760693566
2224,176750.29270602847
1628,161944.60371621573
397,124080.99232957765
587,190737.6326663715
2182,819344.0473399429
971,155245.77920815413
2611,147711.90507321138
1887,95640.14568568996
2399,375970.8787736577
2148,203917.70228271506
304,118344.63982746682
1997,136940.3112880079
2817,124290.7789819046
1431,181851.89083479135
427,360113.9285115362
263,121055.32505395869
598,167537.17330378958
2895,204092.93843587636
687,153692.29738513377
1822,128875.64679556056
2191,112335.95654117412
179,132749.8207078477
1009,200241.6773452629
2010,125640.9832845784
1991,139930.1863112038
1411,153934.13243549783
1721,236777.77087450083
1144,190435.49283434445
593,217751.65559366264
575,299913.23147257406
1249,170334.07874513837
1604,127862.76465164618
1064,537428.3034972019
1923,167499.00599720684
1988,108157.94431998176
2325,167318.61229063256
114,205573.47259175853
2700,167810.03293556435
217,140091.34267883853
343,175149.61165912883
386,231115.87853079222
2005,120690.5994359453
2908,136028.0919594714
1814,242904.71009176457
2446,562377.130225473
208,151109.6390846594
1679,114478.21687440126
822,358216.2095873025
6,191987.9543705705
1781,428558.47384281363
2397,268020.15053833753
2340,315181.2581415377
1618,163621.7449136702
2843,119525.88254590167
1061,370352.9186333086
2786,122558.58246339604
1935,134739.7942894756
1341,111225.54859186099
521,272275.1459582872
2136,130028.11315902535
996,200670.85473050614
227,151289.79677780165
135,176801.0744735458
1167,166556.01796153135
294,244832.2061217113
1776,188266.88938853488
540,157587.847892352
1717,196206.09614964758
2303,126059.90516297997
116,192190.59870546366
127,125673.04182352376
1371,129763.18460409853
1014,177593.3405966887
1507,91365.09290611613
702,132286.12946672604
750,143030.28292541008
261,139717.77437561576
1559,82236.65242939247
577,202302.2382159038
2812,198357.23779275749
2080,143518.33748985783
1368,112101.96741959045
2376,125377.56021790043
659,96742.49043239541
1235,126209.36400199818
332,99469.80427097468
1917,145170.5540484828
2094,233522.52697616612
1460,272457.50353735697
1471,218735.19630247675
1509,124250.66095749318
1922,135601.6361486137
433,562440.9257910774
460,257615.57243889724
1116,255308.6387209226
1137,167273.37252981402
53,166266.81569460695
2354,256219.06327559106
1475,186936.73212115504
1761,578011.8259107514
842,136580.67273787933
2739,183749.1994693826
2509,149482.01709358106
1007,200213.5533389218
2610,175914.24474439892
1952,86395.20383396003
2719,174837.07778266462
2921,104757.80066209614
1966,136623.34521252304
292,120231.12473059358
1204,193581.93829046088
1829,280163.2628803763
2419,178637.36235019146
391,151560.2565891723
798,113090.59110667433
481,197207.68926392842
193,214864.84907113033
555,117380.44952388611
899,85823.75392446533
2357,177830.8509558255
328,138944.1198689348
1356,110342.46477766239
1154,117010.12919642079
1730,171058.98592232805
2249,146804.60420670215
1119,278637.41729250253
2856,146441.46861064533
1394,133162.79629817107
2587,119396.83034865433
61,306561.78169369604
2661,193963.12268142452
2711,130114.90518990385
1147,181454.4382312372
757,130409.26884484675
2623,93054.49307542812
2378,152876.28288270778
1413,141327.23010132872
1722,210085.54727640413
1112,213922.4988966391
1623,192407.0485677145
1201,184014.460376657
1513,123972.8653667908
957,268822.22029055865
1171,263617.75869795127
1145,194552.67460948916
2726,231878.59984018112
703,166103.67761229657
760,94904.46278372215
1964,142324.41746473362
2512,170733.2813218558
159,164510.69883473226
1281,162298.01842189807
468,168011.54157266754
290,123549.31001574663
665,101785.64878163183
1463,285516.69132745813
1792,220521.3804223079
923,136094.77054455696
500,267133.7722106079
1408,198020.06657293337
331,94081.76947999767
170,153948.39637801884
2192,110964.56711930598
2571,339174.87367821415
2314,167480.01961733296
2647,93894.11029525664
422,468786.6834257769
2457,349909.8558507158
1838,194588.22497339256
2805,253922.40030987916
1645,156502.1277898322
1711,296976.1414213088
2825,245827.6021390311
322,371270.26158629084
2103,262989.25187345373
342,129022.92641457499
600,119426.94818291781
488,190703.075884554
1725,315468.58031717734
2246,297114.30470320856
2847,186568.22456412073
806,246474.5635442285
530,236142.45766030258
963,190266.40635001572
2678,93196.66156714495
171,90538.79778862938
2401,442936.5220414088
805,216194.06335839824
2259,187780.46856241458
1748,166567.83935513653
1361,131203.23201095854
1677,123166.68905956612
1406,148825.21490973153
2322,224877.97451426904
688,147046.45574208192
143,140726.8562580558
804,202186.77666250095
1214,162579.78549690044
2828,153944.20846908743
1999,216757.5593806922
2467,189873.32330401882
2665,142182.61049862055
1538,349776.9352923286
398,115706.75729935608
2822,136407.70377219634
2157,142070.68936837974
1856,186393.86900957354
1269,105938.43288409212
2570,127456.76114299853
2320,242552.2249116485
1517,120229.8413551611
2304,119674.88161112495
1312,105601.299163029
2012,131564.91054532529
506,218275.17277994868
2865,180508.21976940555
2367,105674.98628913506
554,102793.86850672156
238,132983.4396982405
1954,113833.19481168505
2488,145472.16849830595
2291,108265.72375245564
1969,96021.12458472629
2725,163737.83771294326
1482,140375.23821824833
2763,189760.43661612316
503,248577.24122726478
1584,236598.5478125111
1531,145930.6523708843
2210,150568.34626293203
459,341999.39135838347
556,125037.54806439189
1347,132532.2449782675
1290,98740.10892886177
1388,109463.53131421185
1571,208324.35862171877
2754,194294.47837732616
765,143115.91278108093
2494,127642.75221897746
2870,194607.48571487237
7,214514.52058926434
1114,253685.4594188706
2418,287296.55204588035
291,127507.15501042294
18,339284.9800201281
39,383192.51459367597
1001,245643.54654006136
2442,233802.01204398012
616,121557.42800654906
2680,80183.48033573158
1414,105258.4891119737
289,133996.24000218525
40,242339.8227907757
860,130510.14552143874
409,146930.23583388672
673,153355.17229761326
2427,166696.2027114841
2036,202322.54454526294
2564,144534.51183345713
642,167711.90502468735
1008,178493.09141930562
1908,134137.50882143795
2519,219863.47479787254
1369,92667.92846215362
2855,157588.6572806437
712,81757.68165172264
1943,109469.21775210823
1958,127942.56082843932
107,155233.24986105063
2295,195358.32786882762
704,93913.69148124261
676,131553.5660683367
259,185470.33194638288
93,294256.2130310318
106,236607.33854226177
2315,176736.80553012557
1050,119726.24070723605
1095,200107.63740150584
2709,139231.68614768272
758,154764.6803283077
1496,161889.4842609004
2370,122425.18510578075
2458,284204.0351555063
2733,134502.9017582257
161,298684.52789639693
726,154599.56066004635
845,207695.25291215806
947,251719.80145189766
2232,122470.51501420613
2563,160038.71254775775
2299,133167.02070419188
211,97411.81365572114
605,147211.45958791953
1478,191759.94070212333
2247,298945.1915937015
2274,199232.63032828624
2869,176682.05606723245
967,216256.07168462538
2656,120516.95979213103
667,206951.13862565858
1042,109678.51897940188
2023,157348.14644378526
2447,399220.400528671
2055,125790.36331924863
2275,282635.13419337955
2204,159344.7046247992
1563,289074.55448392895
483,220568.1450760131
796,134900.41910398257
1526,130914.35120784387
2042,162740.70920857802
442,352045.4390001913
1693,310668.9484973821
1468,220937.46671779733
1430,197090.3882578205
2605,167444.88223780147
1529,179727.22625503287
335,128085.63067309256
1287,132408.08093671635
31,104206.15640458371
1785,298213.7963387625
82,155866.96333771435
2620,118182.83268178593
252,197026.12199962998
721,69334.76052408427
2165,176907.14996540645
2316,176209.0631274518
775,128510.58008257045
1558,83825.1401654146
17,215506.28738998654
1022,220723.65308894997
925,111488.24807708681
438,270601.92344945436
1270,132191.85517117122
1272,123533.40520160152
215,137295.60185956483
266,223962.59428260254
2402,265931.45922250685
1250,131275.09890615626
1984,121509.77802079542
1279,133949.66514699248
377,234939.03471793034
1252,134603.40936084944
2156,280207.13848315086
499,329489.6609033999
1374,121727.21371531564
2898,245591.38995335286
401,114835.59961571361
2721,174634.495744063
2078,241286.41982650588
2589,121913.14467612775
1946,236122.6692774056
1334,115817.97627827627
2781,216229.78299617334
431,399021.3336002353
576,214968.95164816157
1474,215834.7468043402
2254,134798.06439843785
2155,287024.03176862677
885,118134.92359435375
643,130084.84421493513
1944,127216.5273326291
480,193346.14221443067
2845,101615.1008347307
2387,311831.3015855802
2407,195877.88619354222
2527,153186.94716735685
2514,144430.11545588812
629,160611.7933098673
80,204788.9560856778
1876,137557.27061580395
1546,127010.43233448802
2518,166567.460848153
2347,160039.1028342996
783,222029.94176102878
1322,56694.284581616696
194,87408.4144578034
1770,292458.664831784
2143,136264.51126445836
1229,231661.28962156028
